OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,CostPrice,Revenue,Profit,Region
O017139,2024-04-15,C0845,P0192,1,169.68,112.11,169.68,57.57,East
O017140,2024-09-03,C0794,P0023,7,465.01,329.44,3255.07,948.99,West
O017141,2025-05-27,C0181,P0023,4,519.33,329.44,2077.32,759.56,West
O017142,2024-12-04,C0607,P0155,4,315.16,192.66,1260.64,490.0,West
O017143,2025-02-02,C0535,P0181,8,640.43,440.76,5123.44,1597.36,East
O017144,2024-05-26,C0826,P0032,2,266.29,173.39,532.58,185.8,West
O017145,2024-10-28,C0875,P0147,8,710.92,427.46,5687.36,2267.68,West
O017146,2024-02-05,C0176,P0072,3,549.0,330.4,1647.0,655.8,East
O017147,2025-04-15,C0871,P0062,9,690.71,492.73,6216.39,1781.82,North
O017148,2024-03-29,C0558,P0071,10,383.78,299.29,3837.8,844.9,West
O017149,2025-06-29,C0627,P0120,8,386.58,305.3,3092.64,650.24,South
O017150,2024-08-13,C0601,P0080,7,261.56,154.75,1830.92,747.67,West
O017151,2024-01-21,C0115,P0103,9,542.49,331.72,4882.41,1896.93,East
O017152,2024-06-25,C0861,P0021,3,667.49,411.79,2002.47,767.1,West
O017153,2024-12-25,C0085,P0095,10,471.08,391.16,4710.8,799.2,North
O017154,2025-05-09,C0066,P0059,7,581.64,484.65,4071.48,678.93,East
O017155,2025-09-21,C0505,P0054,2,51.43,35.0,102.86,32.86,East
O017156,2025-12-07,C0008,P0035,9,558.79,421.63,5029.11,1234.44,North
O017157,2025-11-21,C0305,P0048,5,180.11,118.33,900.55,308.9,North
O017158,2024-08-11,C0527,P0099,4,123.88,83.8,495.52,160.32,West
O017159,2024-01-22,C0990,P0020,2,455.42,343.88,910.84,223.08,South
O017160,2025-03-25,C0835,P0113,6,380.79,218.49,2284.74,973.8,East
O017161,2024-07-11,C0043,P0076,6,375.65,231.85,2253.9,862.8,East
O017162,2024-11-07,C0036,P0129,3,157.08,125.77,471.24,93.93,South
O017163,2024-12-16,C0792,P0045,4,784.83,450.31,3139.32,1338.08,West
O017164,2025-03-06,C0586,P0087,1,675.57,415.53,675.57,260.04,South
O017165,2025-07-10,C0681,P0025,4,170.58,135.06,682.32,142.08,North
O017166,2024-09-05,C0067,P0176,3,243.76,164.54,731.28,237.66,West
O017167,2025-06-08,C0094,P0077,2,415.15,271.13,830.3,288.04,East
O017168,2025-03-15,C0348,P0184,1,566.9,346.85,566.9,220.05,West
O017169,2024-10-26,C0464,P0139,2,60.97,43.35,121.94,35.24,South
O017170,2024-07-15,C0186,P0128,10,587.94,360.58,5879.4,2273.6,West
O017171,2024-03-14,C0642,P0088,9,686.94,386.7,6182.46,2702.16,West
O017172,2024-09-17,C0638,P0122,5,601.62,397.9,3008.1,1018.6,North
O017173,2025-05-14,C0433,P0115,2,187.46,158.1,374.92,58.72,North
O017174,2025-05-16,C0572,P0050,2,365.3,271.92,730.6,186.76,East
O017175,2025-03-05,C0618,P0190,8,218.66,129.44,1749.28,713.76,South
O017176,2025-05-19,C0928,P0098,1,553.96,462.62,553.96,91.34,West
O017177,2025-05-01,C0226,P0010,1,385.22,303.84,385.22,81.38,South
O017178,2025-10-31,C0317,P0170,3,373.31,255.45,1119.93,353.58,East
O017179,2025-02-02,C0222,P0044,8,221.95,159.3,1775.6,501.2,South
O017180,2024-12-26,C0965,P0090,3,15.59,9.79,46.77,17.4,North
O017181,2025-06-14,C0760,P0130,2,546.93,390.32,1093.86,313.22,East
O017182,2024-03-28,C0765,P0010,5,421.03,303.84,2105.15,585.95,West
O017183,2024-07-30,C0660,P0045,7,745.14,450.31,5215.98,2063.81,North
O017184,2024-02-27,C0604,P0024,10,228.43,136.12,2284.3,923.1,South
O017185,2024-04-15,C0413,P0191,2,77.33,64.18,154.66,26.3,East
O017186,2024-09-05,C0261,P0133,7,579.02,401.7,4053.14,1241.24,East
O017187,2025-06-10,C0777,P0197,4,640.74,487.28,2562.96,613.84,North
O017188,2024-02-11,C0522,P0021,5,626.65,411.79,3133.25,1074.3,South
O017189,2025-03-22,C0835,P0028,8,143.46,80.66,1147.68,502.4,South
O017190,2024-06-06,C0949,P0151,7,107.21,86.7,750.47,143.57,West
O017191,2025-04-07,C0716,P0121,7,373.18,223.87,2612.26,1045.17,West
O017192,2025-10-17,C0969,P0034,10,579.97,382.17,5799.7,1978.0,South
O017193,2024-07-25,C0271,P0115,1,250.62,158.1,250.62,92.52,West
O017194,2025-04-14,C0151,P0069,9,64.56,38.92,581.04,230.76,East
O017195,2025-06-28,C0409,P0160,5,631.62,475.06,3158.1,782.8,South
O017196,2024-01-05,C0981,P0174,9,536.42,405.06,4827.78,1182.24,North
O017197,2025-02-13,C0682,P0167,4,70.52,55.44,282.08,60.32,East
O017198,2024-11-10,C0707,P0079,2,216.52,146.07,433.04,140.9,East
O017199,2024-06-12,C0632,P0066,5,397.45,273.39,1987.25,620.3,East
O017200,2024-01-15,C0487,P0128,9,624.46,360.58,5620.14,2374.92,West
O017201,2025-02-06,C0181,P0023,5,403.02,329.44,2015.1,367.9,East
O017202,2025-01-21,C0789,P0108,10,476.04,300.3,4760.4,1757.4,East
O017203,2025-01-18,C0038,P0104,3,546.89,432.85,1640.67,342.12,West
O017204,2024-06-17,C0955,P0183,9,425.21,361.44,3826.89,573.93,West
O017205,2025-03-23,C0710,P0054,8,61.3,35.0,490.4,210.4,South
O017206,2025-06-20,C0256,P0157,1,186.21,129.87,186.21,56.34,East
O017207,2025-03-02,C0645,P0009,1,74.12,50.91,74.12,23.21,East
O017208,2025-11-02,C0385,P0118,6,493.9,286.71,2963.4,1243.14,East
O017209,2025-04-19,C0340,P0141,4,120.64,79.66,482.56,163.92,East
O017210,2024-01-14,C0631,P0057,7,217.85,128.65,1524.95,624.4,South
O017211,2025-03-16,C0075,P0116,4,525.57,350.12,2102.28,701.8,East
O017212,2025-12-25,C0958,P0030,8,417.03,266.91,3336.24,1200.96,East
O017213,2025-12-30,C0999,P0110,10,728.05,450.25,7280.5,2778.0,North
O017214,2025-09-09,C0240,P0191,2,101.79,64.18,203.58,75.22,East
O017215,2025-06-18,C0475,P0134,8,352.8,299.75,2822.4,424.4,North
O017216,2024-03-11,C0581,P0055,5,209.82,128.08,1049.1,408.7,West
O017217,2025-06-14,C0294,P0172,10,541.6,319.61,5416.0,2219.9,South
O017218,2025-05-06,C0753,P0148,6,580.02,368.64,3480.12,1268.28,South
O017219,2024-07-14,C0454,P0119,4,216.85,155.42,867.4,245.72,East
O017220,2025-01-11,C0347,P0138,3,367.48,244.88,1102.44,367.8,East
O017221,2025-04-26,C0968,P0172,2,507.71,319.61,1015.42,376.2,West
O017222,2025-12-24,C0159,P0018,1,367.48,269.4,367.48,98.08,East
O017223,2024-11-17,C0574,P0106,6,788.8,469.92,4732.8,1913.28,South
O017224,2025-01-09,C0269,P0194,4,253.24,145.08,1012.96,432.64,East
O017225,2024-07-10,C0671,P0200,2,279.06,241.96,558.12,74.2,West
O017226,2024-04-11,C0605,P0016,9,288.95,188.24,2600.55,906.39,East
O017227,2025-09-02,C0225,P0093,4,292.95,185.5,1171.8,429.8,North
O017228,2024-12-11,C0778,P0161,7,160.27,123.08,1121.89,260.33,South
O017229,2025-11-08,C0344,P0180,7,147.02,110.0,1029.14,259.14,South
O017230,2024-07-26,C0634,P0115,8,253.07,158.1,2024.56,759.76,South
O017231,2024-03-15,C0567,P0055,5,214.1,128.08,1070.5,430.1,North
O017232,2024-03-07,C0635,P0098,6,757.43,462.62,4544.58,1768.86,East
O017233,2025-08-26,C0422,P0011,5,105.28,66.79,526.4,192.45,West
O017234,2025-02-03,C0724,P0014,4,566.11,387.67,2264.44,713.76,South
O017235,2024-11-27,C0521,P0172,6,550.81,319.61,3304.86,1387.2,West
O017236,2025-01-20,C0063,P0066,5,412.71,273.39,2063.55,696.6,South
O017237,2024-10-04,C0236,P0187,10,424.34,292.87,4243.4,1314.7,East
O017238,2025-03-08,C0827,P0081,5,541.28,335.59,2706.4,1028.45,North
O017239,2025-06-07,C0490,P0087,1,619.1,415.53,619.1,203.57,South
O017240,2024-06-10,C0552,P0103,6,575.78,331.72,3454.68,1464.36,South
O017241,2025-05-10,C0560,P0039,3,217.69,123.53,653.07,282.48,North
O017242,2025-04-16,C0951,P0038,6,380.75,246.86,2284.5,803.34,North
O017243,2024-05-28,C0768,P0172,1,404.12,319.61,404.12,84.51,West
O017244,2025-11-23,C0972,P0117,9,249.27,213.12,2243.43,325.35,South
O017245,2025-12-11,C0576,P0197,1,824.14,487.28,824.14,336.86,North
O017246,2024-04-30,C0002,P0016,2,231.41,188.24,462.82,86.34,South
O017247,2024-04-03,C0787,P0168,4,411.27,302.2,1645.08,436.28,North
O017248,2024-07-09,C0331,P0002,2,547.58,369.55,1095.16,356.06,West
O017249,2024-03-31,C0714,P0018,6,375.59,269.4,2253.54,637.14,North
O017250,2025-05-15,C0635,P0137,8,203.47,133.3,1627.76,561.36,West
O017251,2025-04-10,C0398,P0147,9,699.27,427.46,6293.43,2446.29,East
O017252,2025-03-25,C0290,P0083,8,625.92,445.41,5007.36,1444.08,East
O017253,2024-01-09,C0917,P0132,6,699.6,459.15,4197.6,1442.7,East
O017254,2025-09-23,C0461,P0012,8,696.4,415.56,5571.2,2246.72,South
O017255,2024-05-04,C0343,P0106,10,777.94,469.92,7779.4,3080.2,East
O017256,2024-05-03,C0072,P0021,8,722.7,411.79,5781.6,2487.28,West
O017257,2024-02-06,C0166,P0135,3,583.53,408.43,1750.59,525.3,East
O017258,2024-01-30,C0544,P0182,1,12.19,10.02,12.19,2.17,East
O017259,2025-12-14,C0418,P0150,4,283.56,197.48,1134.24,344.32,West
O017260,2024-11-06,C0682,P0133,10,630.66,401.7,6306.6,2289.6,South
O017261,2025-01-07,C0178,P0064,4,622.58,360.61,2490.32,1047.88,South
O017262,2024-06-15,C0133,P0010,1,418.84,303.84,418.84,115.0,North
O017263,2024-06-20,C0643,P0143,1,369.26,273.59,369.26,95.67,South
O017264,2024-07-30,C0266,P0194,8,256.7,145.08,2053.6,892.96,North
O017265,2024-11-10,C0364,P0114,5,227.11,160.39,1135.55,333.6,North
O017266,2025-03-07,C0773,P0042,1,180.21,136.2,180.21,44.01,East
O017267,2024-06-07,C0087,P0177,5,701.01,441.41,3505.05,1298.0,East
O017268,2025-01-08,C0792,P0085,7,222.54,174.73,1557.78,334.67,West
O017269,2025-04-07,C0047,P0035,4,485.0,421.63,1940.0,253.48,East
O017270,2025-11-09,C0225,P0148,6,521.53,368.64,3129.18,917.34,West
O017271,2025-11-17,C0261,P0113,6,305.91,218.49,1835.46,524.52,North
O017272,2025-01-11,C0671,P0120,9,429.9,305.3,3869.1,1121.4,South
O017273,2025-05-03,C0788,P0048,9,181.24,118.33,1631.16,566.19,South
O017274,2025-05-02,C0130,P0163,4,435.51,304.92,1742.04,522.36,North
O017275,2025-12-11,C0274,P0030,4,403.38,266.91,1613.52,545.88,North
O017276,2025-01-04,C0131,P0049,10,318.9,259.51,3189.0,593.9,South
O017277,2024-02-27,C0430,P0152,5,358.74,269.39,1793.7,446.75,East
O017278,2024-12-14,C0997,P0077,4,413.14,271.13,1652.56,568.04,North
O017279,2025-04-05,C0586,P0171,7,720.03,412.05,5040.21,2155.86,South
O017280,2024-02-03,C0798,P0036,6,110.48,80.66,662.88,178.92,North
O017281,2025-07-03,C0140,P0179,1,394.7,249.68,394.7,145.02,South
O017282,2024-10-22,C0579,P0107,5,464.34,292.39,2321.7,859.75,West
O017283,2025-10-10,C0123,P0078,9,662.47,466.96,5962.23,1759.59,East
O017284,2024-07-14,C0774,P0111,5,521.62,355.85,2608.1,828.85,West
O017285,2025-12-23,C0151,P0044,7,226.44,159.3,1585.08,469.98,East
O017286,2025-09-15,C0407,P0120,7,510.43,305.3,3573.01,1435.91,West
O017287,2025-08-20,C0583,P0026,10,352.22,202.7,3522.2,1495.2,South
O017288,2025-11-15,C0136,P0020,5,573.24,343.88,2866.2,1146.8,East
O017289,2025-06-22,C0016,P0179,6,365.93,249.68,2195.58,697.5,East
O017290,2024-04-19,C0495,P0066,3,470.57,273.39,1411.71,591.54,West
O017291,2025-02-23,C0614,P0176,2,217.15,164.54,434.3,105.22,North
O017292,2025-01-17,C0543,P0087,8,540.7,415.53,4325.6,1001.36,West
O017293,2024-08-27,C0766,P0107,1,382.07,292.39,382.07,89.68,North
O017294,2024-03-11,C0705,P0065,8,154.18,112.76,1233.44,331.36,South
O017295,2024-04-06,C0717,P0170,3,301.89,255.45,905.67,139.32,North
O017296,2025-09-04,C0383,P0072,4,548.94,330.4,2195.76,874.16,East
O017297,2024-04-17,C0321,P0125,6,183.94,158.66,1103.64,151.68,East
O017298,2024-10-10,C0344,P0040,1,58.32,47.4,58.32,10.92,East
O017299,2025-05-05,C0094,P0022,3,58.43,37.76,175.29,62.01,South
O017300,2024-04-05,C0889,P0038,10,399.66,246.86,3996.6,1528.0,East
O017301,2024-04-02,C0414,P0014,5,590.55,387.67,2952.75,1014.4,East
O017302,2025-09-19,C0372,P0023,4,522.9,329.44,2091.6,773.84,West
O017303,2025-01-11,C0262,P0196,4,602.86,355.47,2411.44,989.56,West
O017304,2025-09-17,C0625,P0169,6,222.88,176.87,1337.28,276.06,South
O017305,2024-05-08,C0003,P0081,5,425.19,335.59,2125.95,448.0,North
O017306,2024-04-05,C0672,P0056,9,103.68,74.39,933.12,263.61,North
O017307,2025-10-27,C0554,P0071,4,417.61,299.29,1670.44,473.28,South
O017308,2025-07-27,C0586,P0155,5,292.03,192.66,1460.15,496.85,East
O017309,2024-09-22,C0673,P0053,6,304.56,214.67,1827.36,539.34,North
O017310,2024-04-08,C0475,P0116,1,524.98,350.12,524.98,174.86,South
O017311,2024-10-01,C0098,P0132,5,603.7,459.15,3018.5,722.75,East
O017312,2024-06-06,C0146,P0117,7,268.46,213.12,1879.22,387.38,South
O017313,2025-10-26,C0283,P0152,6,458.86,269.39,2753.16,1136.82,South
O017314,2025-04-30,C0959,P0070,7,94.07,64.34,658.49,208.11,West
O017315,2025-02-26,C0979,P0091,1,29.81,22.83,29.81,6.98,South
O017316,2024-05-15,C0937,P0083,1,679.41,445.41,679.41,234.0,South
O017317,2024-01-21,C0450,P0071,2,407.05,299.29,814.1,215.52,North
O017318,2024-12-09,C0568,P0014,5,658.86,387.67,3294.3,1355.95,South
O017319,2025-03-20,C0202,P0117,5,375.75,213.12,1878.75,813.15,South
O017320,2024-04-15,C0274,P0012,9,574.67,415.56,5172.03,1431.99,East
O017321,2025-07-19,C0194,P0001,6,657.42,372.07,3944.52,1712.1,West
O017322,2025-09-20,C0600,P0055,5,165.31,128.08,826.55,186.15,East
O017323,2025-06-02,C0183,P0079,1,207.66,146.07,207.66,61.59,South
O017324,2024-10-26,C0996,P0056,2,114.78,74.39,229.56,80.78,East
O017325,2025-01-11,C0444,P0045,4,609.26,450.31,2437.04,635.8,West
O017326,2024-10-23,C0520,P0106,6,639.55,469.92,3837.3,1017.78,South
O017327,2024-11-29,C0615,P0108,8,384.29,300.3,3074.32,671.92,North
O017328,2025-07-27,C0985,P0079,5,191.12,146.07,955.6,225.25,North
O017329,2025-06-16,C0640,P0025,7,241.55,135.06,1690.85,745.43,East
O017330,2025-12-24,C0077,P0029,8,64.09,36.45,512.72,221.12,South
O017331,2025-03-05,C0920,P0053,10,375.52,214.67,3755.2,1608.5,West
O017332,2025-05-30,C0321,P0181,1,681.9,440.76,681.9,241.14,West
O017333,2025-07-11,C0992,P0177,7,622.16,441.41,4355.12,1265.25,West
O017334,2024-02-20,C0032,P0052,8,67.96,51.69,543.68,130.16,North
O017335,2024-10-02,C0278,P0172,1,531.32,319.61,531.32,211.71,North
O017336,2024-07-24,C0950,P0150,5,314.59,197.48,1572.95,585.55,East
O017337,2025-02-03,C0698,P0184,1,428.17,346.85,428.17,81.32,South
O017338,2025-04-13,C0318,P0022,9,51.77,37.76,465.93,126.09,East
O017339,2024-11-24,C0741,P0124,2,68.23,51.23,136.46,34.0,West
O017340,2025-06-22,C0523,P0127,8,301.27,230.43,2410.16,566.72,North
O017341,2024-04-20,C0029,P0136,6,398.73,225.73,2392.38,1038.0,South
O017342,2025-09-26,C0141,P0075,9,226.65,161.51,2039.85,586.26,North
O017343,2025-03-13,C0381,P0076,4,365.48,231.85,1461.92,534.52,West
O017344,2024-05-31,C0992,P0014,4,677.51,387.67,2710.04,1159.36,West
O017345,2024-04-24,C0447,P0008,4,200.45,142.55,801.8,231.6,East
O017346,2024-01-31,C0027,P0025,5,224.47,135.06,1122.35,447.05,North
O017347,2025-08-20,C0084,P0027,5,290.93,249.29,1454.65,208.2,West
O017348,2025-09-04,C0789,P0190,10,156.88,129.44,1568.8,274.4,East
O017349,2025-12-29,C0751,P0043,9,568.09,464.81,5112.81,929.52,South
O017350,2025-02-27,C0404,P0137,6,238.5,133.3,1431.0,631.2,North
O017351,2024-03-22,C0224,P0070,2,98.4,64.34,196.8,68.12,East
O017352,2024-09-28,C0468,P0067,10,40.63,29.82,406.3,108.1,South
O017353,2025-10-20,C0477,P0174,2,492.97,405.06,985.94,175.82,East
O017354,2024-03-16,C0052,P0164,7,632.75,482.54,4429.25,1051.47,North
O017355,2025-08-18,C0631,P0054,3,40.54,35.0,121.62,16.62,South
O017356,2024-05-29,C0723,P0093,8,225.9,185.5,1807.2,323.2,South
O017357,2024-12-07,C0861,P0121,10,278.36,223.87,2783.6,544.9,East
O017358,2024-07-11,C0310,P0138,9,346.8,244.88,3121.2,917.28,North
O017359,2025-07-12,C0988,P0093,9,254.25,185.5,2288.25,618.75,South
O017360,2025-07-11,C0090,P0161,8,148.85,123.08,1190.8,206.16,South
O017361,2024-07-10,C0628,P0023,3,441.59,329.44,1324.77,336.45,East
O017362,2025-10-03,C0671,P0086,1,357.51,246.82,357.51,110.69,West
O017363,2024-03-09,C0990,P0097,4,614.4,441.3,2457.6,692.4,West
O017364,2024-08-14,C0926,P0031,9,603.48,342.45,5431.32,2349.27,East
O017365,2025-06-09,C0952,P0129,8,200.87,125.77,1606.96,600.8,South
O017366,2024-12-27,C0656,P0071,2,513.07,299.29,1026.14,427.56,West
O017367,2025-08-25,C0855,P0114,2,269.64,160.39,539.28,218.5,East
O017368,2025-03-03,C0676,P0131,1,308.8,261.39,308.8,47.41,South
O017369,2025-09-08,C0362,P0058,4,82.89,53.46,331.56,117.72,South
O017370,2024-03-23,C0026,P0137,10,161.39,133.3,1613.9,280.9,South
O017371,2025-08-25,C0706,P0055,4,226.33,128.08,905.32,393.0,South
O017372,2024-08-27,C0418,P0175,8,286.93,220.61,2295.44,530.56,South
O017373,2024-07-27,C0014,P0155,5,232.06,192.66,1160.3,197.0,South
O017374,2025-06-16,C0109,P0089,7,546.8,371.91,3827.6,1224.23,North
O017375,2025-04-08,C0205,P0142,10,160.0,110.91,1600.0,490.9,South
O017376,2025-11-26,C0718,P0078,2,680.08,466.96,1360.16,426.24,North
O017377,2025-05-01,C0163,P0022,7,49.09,37.76,343.63,79.31,South
O017378,2024-08-28,C0326,P0049,6,400.32,259.51,2401.92,844.86,East
O017379,2025-11-25,C0793,P0093,7,221.95,185.5,1553.65,255.15,West
O017380,2025-11-21,C0501,P0027,5,343.9,249.29,1719.5,473.05,North
O017381,2025-12-06,C0567,P0176,8,246.89,164.54,1975.12,658.8,South
O017382,2025-06-08,C0938,P0130,5,459.93,390.32,2299.65,348.05,South
O017383,2024-12-02,C0790,P0108,8,498.45,300.3,3987.6,1585.2,North
O017384,2025-01-10,C0256,P0018,3,478.63,269.4,1435.89,627.69,South
O017385,2025-10-08,C0584,P0182,8,16.86,10.02,134.88,54.72,North
O017386,2025-03-09,C0990,P0036,8,113.83,80.66,910.64,265.36,South
O017387,2025-02-13,C0601,P0111,5,639.47,355.85,3197.35,1418.1,South
O017388,2024-12-30,C0797,P0116,10,551.05,350.12,5510.5,2009.3,East
O017389,2024-09-28,C0388,P0039,6,215.5,123.53,1293.0,551.82,West
O017390,2025-07-24,C0106,P0034,7,662.49,382.17,4637.43,1962.24,West
O017391,2025-08-04,C0941,P0174,1,672.81,405.06,672.81,267.75,West
O017392,2024-02-05,C0237,P0044,5,261.04,159.3,1305.2,508.7,North
O017393,2024-09-16,C0436,P0110,7,789.45,450.25,5526.15,2374.4,North
O017394,2024-11-01,C0730,P0032,10,199.87,173.39,1998.7,264.8,West
O017395,2024-06-23,C0712,P0048,6,178.32,118.33,1069.92,359.94,West
O017396,2025-03-15,C0257,P0090,2,11.76,9.79,23.52,3.94,East
O017397,2024-09-09,C0633,P0124,4,61.83,51.23,247.32,42.4,North
O017398,2024-06-22,C0598,P0135,6,576.93,408.43,3461.58,1011.0,West
O017399,2024-08-28,C0390,P0053,4,311.01,214.67,1244.04,385.36,West
O017400,2025-06-08,C0217,P0109,8,447.64,305.07,3581.12,1140.56,South
O017401,2024-01-07,C0656,P0090,9,11.29,9.79,101.61,13.5,West
O017402,2024-08-11,C0405,P0111,3,592.36,355.85,1777.08,709.53,East
O017403,2024-03-26,C0977,P0161,3,206.93,123.08,620.79,251.55,East
O017404,2025-12-16,C0154,P0114,10,213.09,160.39,2130.9,527.0,South
O017405,2024-01-10,C0142,P0020,9,523.65,343.88,4712.85,1617.93,North
O017406,2024-04-28,C0994,P0114,2,246.9,160.39,493.8,173.02,South
O017407,2025-08-11,C0511,P0027,7,341.32,249.29,2389.24,644.21,East
O017408,2024-02-03,C0355,P0053,10,255.94,214.67,2559.4,412.7,East
O017409,2025-06-10,C0502,P0110,9,801.51,450.25,7213.59,3161.34,South
O017410,2025-12-19,C0091,P0011,6,86.2,66.79,517.2,116.46,North
O017411,2024-04-24,C0323,P0153,1,422.79,333.18,422.79,89.61,North
O017412,2025-07-31,C0126,P0195,7,194.69,117.6,1362.83,539.63,South
O017413,2025-12-23,C0509,P0044,3,235.39,159.3,706.17,228.27,South
O017414,2025-11-01,C0234,P0075,9,214.63,161.51,1931.67,478.08,East
O017415,2024-01-26,C0751,P0070,1,115.63,64.34,115.63,51.29,West
O017416,2025-05-19,C0260,P0029,4,42.29,36.45,169.16,23.36,South
O017417,2025-05-17,C0496,P0141,10,131.31,79.66,1313.1,516.5,South
O017418,2024-12-13,C0194,P0026,10,265.6,202.7,2656.0,629.0,North
O017419,2025-09-13,C0096,P0040,3,76.1,47.4,228.3,86.1,South
O017420,2024-04-16,C0353,P0135,5,693.48,408.43,3467.4,1425.25,East
O017421,2025-04-09,C0669,P0160,5,680.55,475.06,3402.75,1027.45,South
O017422,2024-08-02,C0618,P0187,10,431.39,292.87,4313.9,1385.2,North
O017423,2024-12-07,C0127,P0171,7,656.78,412.05,4597.46,1713.11,South
O017424,2025-07-31,C0189,P0170,5,338.85,255.45,1694.25,417.0,East
O017425,2025-12-30,C0818,P0019,5,317.79,192.83,1588.95,624.8,West
O017426,2024-06-02,C0144,P0101,3,655.71,409.21,1967.13,739.5,North
O017427,2025-11-19,C0077,P0184,7,403.68,346.85,2825.76,397.81,North
O017428,2025-11-04,C0086,P0110,1,582.26,450.25,582.26,132.01,North
O017429,2025-03-01,C0252,P0104,10,652.32,432.85,6523.2,2194.7,West
O017430,2025-05-14,C0054,P0009,10,85.65,50.91,856.5,347.4,South
O017431,2025-06-08,C0092,P0159,6,453.26,326.82,2719.56,758.64,South
O017432,2025-11-25,C0462,P0175,1,385.87,220.61,385.87,165.26,South
O017433,2024-06-08,C0292,P0049,2,452.28,259.51,904.56,385.54,East
O017434,2024-07-08,C0389,P0009,10,81.89,50.91,818.9,309.8,North
O017435,2025-06-20,C0381,P0199,1,632.29,437.0,632.29,195.29,East
O017436,2025-06-07,C0785,P0157,7,157.91,129.87,1105.37,196.28,North
O017437,2024-12-05,C0483,P0140,3,267.26,171.24,801.78,288.06,West
O017438,2024-02-04,C0983,P0061,9,758.26,451.71,6824.34,2758.95,West
O017439,2024-05-15,C0606,P0061,8,809.87,451.71,6478.96,2865.28,East
O017440,2024-08-19,C0121,P0002,5,529.3,369.55,2646.5,798.75,West
O017441,2025-08-02,C0947,P0147,8,721.93,427.46,5775.44,2355.76,North
O017442,2025-10-25,C0853,P0152,2,437.29,269.39,874.58,335.8,West
O017443,2024-08-12,C0862,P0008,10,176.89,142.55,1768.9,343.4,West
O017444,2024-07-31,C0773,P0158,10,560.3,375.77,5603.0,1845.3,East
O017445,2024-05-06,C0010,P0080,6,235.59,154.75,1413.54,485.04,East
O017446,2025-08-01,C0448,P0017,4,568.67,468.64,2274.68,400.12,West
O017447,2024-12-13,C0132,P0162,9,376.91,235.19,3392.19,1275.48,North
O017448,2025-05-25,C0144,P0051,3,323.94,238.97,971.82,254.91,South
O017449,2024-04-28,C0940,P0141,2,114.7,79.66,229.4,70.08,East
O017450,2024-09-11,C0199,P0190,2,201.39,129.44,402.78,143.9,North
O017451,2024-10-21,C0958,P0152,1,466.08,269.39,466.08,196.69,West
O017452,2024-07-25,C0398,P0125,3,246.68,158.66,740.04,264.06,East
O017453,2025-03-08,C0490,P0090,6,12.98,9.79,77.88,19.14,South
O017454,2024-10-11,C0347,P0110,1,569.46,450.25,569.46,119.21,West
O017455,2024-11-09,C0519,P0045,10,578.71,450.31,5787.1,1284.0,South
O017456,2024-07-18,C0767,P0197,5,829.86,487.28,4149.3,1712.9,West
O017457,2024-11-21,C0445,P0091,6,29.27,22.83,175.62,38.64,South
O017458,2024-07-13,C0266,P0076,3,345.78,231.85,1037.34,341.79,East
O017459,2024-07-08,C0757,P0147,7,620.14,427.46,4340.98,1348.76,North
O017460,2024-04-02,C0521,P0165,5,723.97,464.8,3619.85,1295.85,South
O017461,2025-08-06,C0551,P0138,6,351.32,244.88,2107.92,638.64,South
O017462,2025-05-04,C0472,P0039,9,184.23,123.53,1658.07,546.3,East
O017463,2025-01-12,C0054,P0066,7,382.79,273.39,2679.53,765.8,North
O017464,2024-09-01,C0313,P0079,10,218.85,146.07,2188.5,727.8,East
O017465,2024-08-30,C0564,P0017,4,548.79,468.64,2195.16,320.6,West
O017466,2025-06-07,C0006,P0020,9,584.12,343.88,5257.08,2162.16,West
O017467,2025-11-23,C0910,P0008,10,256.33,142.55,2563.3,1137.8,East
O017468,2025-06-21,C0585,P0148,8,542.86,368.64,4342.88,1393.76,East
O017469,2024-01-22,C0537,P0016,2,295.92,188.24,591.84,215.36,South
O017470,2025-07-07,C0602,P0128,3,513.3,360.58,1539.9,458.16,South
O017471,2025-04-29,C0676,P0015,6,247.45,193.16,1484.7,325.74,West
O017472,2025-02-10,C0733,P0087,3,721.26,415.53,2163.78,917.19,South
O017473,2025-11-14,C0241,P0141,8,107.28,79.66,858.24,220.96,South
O017474,2025-06-24,C0737,P0060,5,340.5,206.17,1702.5,671.65,West
O017475,2025-02-27,C0281,P0020,2,449.76,343.88,899.52,211.76,North
O017476,2024-05-01,C0006,P0043,10,781.28,464.81,7812.8,3164.7,South
O017477,2025-03-04,C0415,P0122,5,659.62,397.9,3298.1,1308.6,North
O017478,2024-02-09,C0737,P0022,9,45.86,37.76,412.74,72.9,South
O017479,2024-07-28,C0598,P0126,10,45.74,27.88,457.4,178.6,North
O017480,2024-12-09,C0917,P0108,2,440.36,300.3,880.72,280.12,North
O017481,2024-03-10,C0997,P0115,7,261.5,158.1,1830.5,723.8,North
O017482,2024-06-10,C0377,P0160,3,681.54,475.06,2044.62,619.44,North
O017483,2024-05-12,C0859,P0150,2,278.51,197.48,557.02,162.06,West
O017484,2025-02-03,C0358,P0164,5,848.04,482.54,4240.2,1827.5,North
O017485,2024-12-23,C0911,P0154,9,537.51,434.09,4837.59,930.78,South
O017486,2024-12-12,C0155,P0164,3,852.35,482.54,2557.05,1109.43,East
O017487,2025-11-10,C0434,P0079,2,238.86,146.07,477.72,185.58,West
